District,Bedrooms,Price (Per Annum),Property Category,Property Type,Location,Scraped_At,Source
Kubwa,1,900000.0,Apartment,Mini Flat,"Millenia Quarters Byazhin, Kubwa, Abuja",2026-06-01 11:18:47,NPC
Guzape,5,15000000.0,Duplex,Terraced Duplex,"Tarred Road, Guzape District, Abuja",2026-06-01 11:18:47,NPC
Maitama,1,9000000.0,Apartment,Apartment,"Maitama District, Abuja",2026-06-01 11:18:54,NPC
Idu,3,6000000.0,Bungalow,Detached Bungalow,"Idu Inside An Estate, Idu Industrial, Abuja",2026-06-01 11:18:54,NPC
Lokogoma,1,2500000.0,House,House,"By Minfa Estate, Lokogoma District, Abuja",2026-06-01 11:18:54,NPC
Maitama,4,40000000.0,Duplex,Semi-Detached Duplex,"Maitama District, Abuja",2026-06-01 11:18:54,NPC
Wuse,5,40000000.0,Duplex,Terraced Duplex,"Wuse 2, Abuja",2026-06-01 11:18:54,NPC
Wuye,5,25000000.0,Duplex,Detached Duplex,"In An Estate, Wuye, Abuja",2026-06-01 11:18:54,NPC
Katampe,3,8000000.0,Apartment,Apartment,"Katampe District, Katampe, Abuja",2026-06-01 11:18:54,NPC
Gwarinpa,1,3500000.0,Apartment,Mini Flat,"3rd Avenue, Gwarinpa, Abuja",2026-06-01 11:18:54,NPC
Katampe,1,4500000.0,Apartment,Mini Flat,"Mini Estate, Katampe, Abuja",2026-06-01 11:18:54,NPC
Gwarinpa,2,5000000.0,Apartment,Apartment,"2nd Avenue, Gwarinpa, Abuja",2026-06-01 11:18:54,NPC
Gwarinpa,2,5200000.0,Apartment,Apartment,"3rd Avenue, Gwarinpa, Abuja",2026-06-01 11:18:54,NPC
Gwarinpa,4,13000000.0,Duplex,Terraced Duplex,"Main, Gwarinpa, Abuja",2026-06-01 11:18:54,NPC
Gwarinpa,1,3500000.0,Apartment,Self Contain,"4th Avenue, Gwarinpa, Abuja",2026-06-01 11:18:54,NPC
Gwarinpa,1,4000000.0,Apartment,Mini Flat,"3rd Avenue, Gwarinpa, Abuja",2026-06-01 11:18:54,NPC
Gwarinpa,4,10000000.0,Duplex,Terraced Duplex,"Main, Gwarinpa, Abuja",2026-06-01 11:18:54,NPC
Guzape,5,50000000.0,Duplex,Detached Duplex,"Guzape District, Abuja",2026-06-01 11:18:54,NPC
Kubwa,3,3700000.0,Apartment,Apartment,"F01 By Ark Garden, FO1 Layout, Kubwa, Abuja",2026-06-01 11:18:54,NPC
Kubwa,2,4500000.0,Apartment,Apartment,"Main F01, FO1 Layout, Kubwa, Abuja",2026-06-01 11:18:54,NPC
Katampe,6,60000000.0,Duplex,Detached Duplex,"Tarred Road, Katampe Extension, Katampe, Abuja",2026-06-01 11:18:54,NPC
Jahi,4,20000000.0,Duplex,Detached Duplex,"By Adeduvie, Jahi, Abuja",2026-06-01 11:19:01,NPC
Jahi,4,17000000.0,Duplex,Terraced Duplex,"By Gilmore, Jahi, Abuja",2026-06-01 11:19:01,NPC
Wuye,4,7000000.0,Apartment,Apartment,"Wuye, Abuja",2026-06-01 11:19:01,NPC
Jabi,4,30000000.0,Duplex,Terraced Duplex,"Jabi, Abuja",2026-06-01 11:19:01,NPC
Gudu,4,8000000.0,Duplex,Terraced Duplex,"Legislative Quarters, Gudu, Abuja",2026-06-01 11:19:01,NPC
Guzape,5,60000000.0,Duplex,Detached Duplex,"Main, Guzape District, Abuja",2026-06-01 11:19:01,NPC
Life Camp,1,1200000.0,Apartment,Self Contain,"Emirate Estate, Life Camp, Abuja",2026-06-01 11:19:01,NPC
Katampe,3,8000000.0,Apartment,Apartment,"Katampe Main, Abuja, Katampe, Abuja",2026-06-01 11:19:01,NPC
Maitama,1,2500000.0,Apartment,Mini Flat,"Gishiri Community Opposite Maitama, Katampe (Main), Katampe, Abuja",2026-06-01 11:19:01,NPC
Katampe,2,4500000.0,Apartment,Apartment,"Gishiri Community, Katampe (Main), Katampe, Abuja",2026-06-01 11:19:01,NPC
Life Camp,3,4500000.0,Apartment,Apartment,"In An Estate, Abuja, Life Camp, Abuja",2026-06-01 11:19:01,NPC
Maitama,6,90000000.0,Duplex,Detached Duplex,"Abuja, Maitama District, Abuja",2026-06-01 11:19:01,NPC
Lugbe,2,4000000.0,Bungalow,Detached Bungalow,"By Von, Lugbe District, Abuja",2026-06-01 11:19:01,NPC
Gwarinpa,3,8000000.0,Apartment,Apartment,"Gwarinpa, Abuja",2026-06-01 11:19:01,NPC
Wuye,2,7000000.0,Apartment,Apartment,"Wuye, Abuja",2026-06-01 11:19:01,NPC
Lokogoma,1,900000.0,Apartment,Self Contain,"By First Generation Estate, Lokogoma District, Abuja",2026-06-01 11:19:01,NPC
Guzape,6,35000000.0,Duplex,Detached Duplex,"Tarred Road, Guzape District, Abuja",2026-06-01 11:19:01,NPC
Life Camp,4,13000000.0,Duplex,Semi-Detached Duplex,"Life Camp, Abuja",2026-06-01 11:19:01,NPC
Life Camp,3,7000000.0,Duplex,Terraced Duplex,"Life Camp, Abuja",2026-06-01 11:19:01,NPC
Maitama,1,6000000.0,Apartment,Apartment,"Maitama District, Abuja",2026-06-01 11:19:07,NPC
Jahi,4,18000000.0,Duplex,Semi-Detached Duplex,"Jahi, Abuja",2026-06-01 11:19:07,NPC
Lugbe,1,2800000.0,Apartment,Mini Flat,"Von Axis, Lugbe District, Abuja",2026-06-01 11:19:07,NPC
Jahi,4,10000000.0,Duplex,Terraced Duplex,"Jahi, Abuja",2026-06-01 11:19:07,NPC
Lugbe,2,3000000.0,Bungalow,Detached Bungalow,"Trade More, Lugbe District, Abuja",2026-06-01 11:19:07,NPC
Guzape,4,30000000.0,Duplex,Terraced Duplex,"Main, Guzape District, Abuja",2026-06-01 11:19:07,NPC
Lugbe,2,3000000.0,Apartment,Apartment,"Von Axis, Lugbe District, Abuja",2026-06-01 11:19:07,NPC
Life Camp,3,6000000.0,Apartment,Apartment,"Lifecamp (before Stella Marris), Life Camp, Abuja",2026-06-01 11:19:07,NPC
Lokogoma,1,2500000.0,Apartment,Self Contain,"Lokogoma District, Abuja",2026-06-01 11:19:07,NPC
Gwarinpa,3,7000000.0,Apartment,Apartment,"Dawaki, Gwarinpa, Abuja",2026-06-01 11:19:07,NPC
Apo,4,10000000.0,Duplex,Semi-Detached Duplex,"Apo, Abuja",2026-06-01 11:19:07,NPC
Apo,4,10000000.0,Bungalow,Semi-detached Bungalow,"Apo, Abuja",2026-06-01 11:19:07,NPC
Asokoro,6,80000000.0,Duplex,Detached Duplex,"Asokoro District, Abuja",2026-06-01 11:19:07,NPC
Lugbe,4,5000000.0,Duplex,Detached Duplex,"Blessed And Precious Academy Fha Lugbe, FHA (F.H.A), Lugbe District, Abuja",2026-06-01 11:19:07,NPC
Jahi,4,18000000.0,Duplex,Terraced Duplex,"By Aduvie, Jahi, Abuja",2026-06-01 11:19:07,NPC
Idu,3,6000000.0,Apartment,Apartment,"Lifecamp Axis, Idu Industrial, Abuja",2026-06-01 11:19:07,NPC
Jahi,3,8000000.0,House,House,"Jahi, Abuja",2026-06-01 11:19:07,NPC
Jabi,3,15000000.0,Duplex,Terraced Duplex,"Jabi, Abuja",2026-06-01 11:19:07,NPC
Maitama,1,9000000.0,Apartment,Apartment,"Maitama District, Abuja",2026-06-01 11:19:14,NPC
Jabi,3,15000000.0,Duplex,Terraced Duplex,"Jabi, Abuja",2026-06-01 11:19:14,NPC
Wuse,3,300000000.0,Apartment,Apartment,"Wuse 2, Abuja",2026-06-01 11:19:14,NPC
Wuye,3,10000000.0,Apartment,Apartment,"Main, Wuye, Abuja",2026-06-01 11:19:14,NPC
Lokogoma,4,7500000.0,Duplex,Terraced Duplex,"Sunnyvale Road, Lokogoma District, Abuja",2026-06-01 11:19:14,NPC
Asokoro,6,45000000.0,Duplex,Detached Duplex,"Asokoro District, Abuja",2026-06-01 11:19:14,NPC
Gwarinpa,3,8500000.0,Duplex,Terraced Duplex,"Dawaki, Gwarinpa, Abuja",2026-06-01 11:19:14,NPC
Katampe,3,9000000.0,Apartment,Apartment,"Katampe (Main), Katampe, Abuja",2026-06-01 11:19:14,NPC
Wuse,3,15000000.0,Apartment,Apartment,"Main, Wuse 2, Abuja",2026-06-01 11:19:14,NPC
Jabi,4,10000000.0,Duplex,Terraced Duplex,"Airport Road, Jabi, Abuja",2026-06-01 11:19:14,NPC
Life Camp,2,4500000.0,Apartment,Apartment,"Ochacho Axis, Life Camp, Abuja",2026-06-01 11:19:14,NPC
Jabi,4,10000000.0,Duplex,Terraced Duplex,"Jabi Airport Road Axis, Jabi, Abuja",2026-06-01 11:19:14,NPC
Lugbe,4,3500000.0,Bungalow,Detached Bungalow,"FHA (F.H.A), Lugbe District, Abuja",2026-06-01 11:19:14,NPC
Maitama,3,17000000.0,House,House,"Maitama Main, Maitama District, Abuja",2026-06-01 11:19:14,NPC
Apo,4,13000000.0,Duplex,Terraced Duplex,"Apo, Abuja",2026-06-01 11:19:14,NPC
Mabushi,4,12000000.0,Apartment,Apartment,"Mabushi, Abuja",2026-06-01 11:19:14,NPC
Jahi,4,20000000.0,Duplex,Terraced Duplex,"Jahi, Abuja",2026-06-01 11:19:14,NPC
Jabi,3,15000000.0,Apartment,Apartment,"Jabi Abuja, Jabi, Abuja",2026-06-01 11:19:14,NPC
Asokoro,2,10000000.0,Apartment,Apartment,"Naf Valley Estate Asokoro, Asokoro District, Abuja",2026-06-01 11:19:14,NPC
Gwarinpa,1,1600000.0,Apartment,Self Contain,"2nd Avenue, Gwarinpa, Abuja",2026-06-01 11:19:14,NPC
Life Camp,1,6000000.0,Apartment,Self Contain,"D Block Bilaad Estate By Bali Island Lifecamp Kafe District Abuja, Life Camp, Abuja",2026-06-01 11:19:14,NPC
Maitama,3,61669350.0,Apartment,Apartment,Maitama By Fruit Market Maitama Abuja,2026-06-01 11:33:21,PropertyPro
Mabushi,4,20000000.0,Duplex,Terraced Duplex,Mabushi Abuja,2026-06-01 11:33:21,PropertyPro
Life Camp,2,8500000.0,Apartment,Apartment,Nnpc Estate Life Camp Abuja,2026-06-01 11:33:21,PropertyPro
Katampe,4,20000000.0,Duplex,Terraced Duplex,Katampe Extention Diplomatic Zone Katampe Extension Katampe Abuja,2026-06-01 11:33:21,PropertyPro
Wuse,6,45000000.0,Duplex,Detached Duplex,Near Amigo Wuse 2 Abuja,2026-06-01 11:33:21,PropertyPro
Katampe,4,20000000.0,Duplex,Terraced Duplex,"Katampe Extention Diplomatic Zone, Katampe Extension Katampe Abuja",2026-06-01 11:33:21,PropertyPro
Guzape,4,15000000.0,Duplex,Terraced Duplex,Guzape Abuja,2026-06-01 11:33:21,PropertyPro
Durumi,4,12000000.0,Duplex,Terraced Duplex,Durumi Abuja,2026-06-01 11:33:21,PropertyPro
Durumi,4,15000000.0,Duplex,Terraced Duplex,"American International School, Durumi Abuja",2026-06-01 11:33:21,PropertyPro
Kado,4,16000000.0,Duplex,Terraced Duplex,Kado Kado Abuja,2026-06-01 11:33:21,PropertyPro
Life Camp,4,7500000.0,Duplex,Terraced Duplex,Life Camp Abuja,2026-06-01 11:33:21,PropertyPro
Durumi,4,60000000.0,Duplex,Semi-Detached Duplex,Area 1 Durumi Abuja,2026-06-01 11:33:21,PropertyPro
Life Camp,4,13000000.0,Duplex,Terraced Duplex,Life Camp Abuja,2026-06-01 11:33:21,PropertyPro
Jahi,3,10000000.0,Apartment,Apartment,Jahi By Aduvie Jahi Abuja,2026-06-01 11:33:21,PropertyPro
Gwarinpa,4,12000000.0,Duplex,Terraced Duplex,Gwarinpa Abuja,2026-06-01 11:33:21,PropertyPro
Life Camp,4,14000000.0,Duplex,Semi-Detached Duplex,Life Camp Abuja,2026-06-01 11:33:21,PropertyPro
Guzape,6,35000000.0,Duplex,Detached Duplex,Guzape Abuja,2026-06-01 11:33:21,PropertyPro
Jahi,4,16000000.0,Duplex,Terraced Duplex,Gilmore Jahi Abuja,2026-06-01 11:33:21,PropertyPro
Guzape,3,10000000.0,Apartment,Apartment,Guzape Abuja,2026-06-01 11:33:21,PropertyPro
Jahi,4,15000000.0,Duplex,Terraced Duplex,Jahi Abuja,2026-06-01 11:33:21,PropertyPro
Life Camp,1,1500000.0,Apartment,Self Contain,Life Camp Abuja,2026-06-01 11:33:21,PropertyPro
Maitama,3,61669350.0,Apartment,Apartment,Maitama By Fruit Market Maitama Abuja,2026-06-01 11:33:31,PropertyPro
Life Camp,4,9000000.0,Duplex,Terraced Duplex,Life Camp Abuja,2026-06-01 11:33:31,PropertyPro
Wuye,5,25000000.0,Duplex,Terraced Duplex,Wuye Abuja,2026-06-01 11:33:31,PropertyPro
Maitama,4,15000000.0,Apartment,Apartment,Maitama Abuja,2026-06-01 11:33:31,PropertyPro
Guzape,4,15000000.0,Duplex,Terraced Duplex,Near Coza Guzape Abuja,2026-06-01 11:33:31,PropertyPro
Jahi,3,72000000.0,Apartment,Apartment,Gilmore Jahi Abuja,2026-06-01 11:33:31,PropertyPro
Life Camp,4,10000000.0,Duplex,Terraced Duplex,Life Camp Life Camp Abuja,2026-06-01 11:33:31,PropertyPro
Katampe,6,25000000.0,Duplex,Terraced Duplex,"Katampe Extension, Katampe Abuja",2026-06-01 11:33:31,PropertyPro
Jahi,5,20000000.0,Duplex,Terraced Duplex,Jahi Abuja,2026-06-01 11:33:31,PropertyPro
Gaduwa,4,30000000.0,Duplex,Detached Duplex,"Close To Ncdc, Gaduwa Abuja",2026-06-01 11:33:31,PropertyPro
Kaura,4,10000000.0,Duplex,Semi-Detached Duplex,"Kaura, Close To Galadimawa Kaura (games Village) Abuja",2026-06-01 11:33:31,PropertyPro
Guzape,3,12000000.0,Apartment,Apartment,Near Coza Guzape Abuja,2026-06-01 11:33:31,PropertyPro
Katampe,3,8500000.0,Apartment,Apartment,Katampe Main Abuja,2026-06-01 11:33:31,PropertyPro
Kado,4,15000000.0,Duplex,Terraced Duplex,Kado Kado Abuja,2026-06-01 11:33:31,PropertyPro
Kado,4,15000000.0,Duplex,Terraced Duplex,"Kado, Kado Abuja",2026-06-01 11:33:31,PropertyPro
Katampe,4,16000000.0,Duplex,Terraced Duplex,(tarred Access Road) Katampe Main Abuja,2026-06-01 11:33:31,PropertyPro
Life Camp,4,9500000.0,Duplex,Terraced Duplex,Life Camp Life Camp Abuja,2026-06-01 11:33:31,PropertyPro
Maitama,4,50000000.0,Duplex,Terraced Duplex,Off Lake Chad Maitama Abuja,2026-06-01 11:33:31,PropertyPro
Mabushi,4,12000000.0,Duplex,Terraced Duplex,Mabushi Main Mabushi Abuja,2026-06-01 11:33:31,PropertyPro
Guzape,4,30000000.0,Duplex,Detached Duplex,Guzape Abuja,2026-06-01 11:33:41,PropertyPro
Jahi,2,6500000.0,Apartment,Apartment,By Gilmore Jahi Abuja,2026-06-01 11:33:41,PropertyPro
Apo,4,11000000.0,Duplex,Terraced Duplex,By Brains And Hammers Estate Apo Abuja,2026-06-01 11:33:41,PropertyPro
Gwarinpa,3,7000000.0,Apartment,Apartment,"6th Avenue, Gwarinpa Abuja",2026-06-01 11:33:41,PropertyPro
Gaduwa,4,10000000.0,Duplex,Terraced Duplex,Gaduwa Abuja,2026-06-01 11:33:41,PropertyPro
Kado,4,20000000.0,Duplex,Terraced Duplex,Kado Abuja,2026-06-01 11:33:41,PropertyPro
Wuse,3,20000000.0,Apartment,Apartment,Wuse 2 Abuja,2026-06-01 11:33:41,PropertyPro
Gaduwa,4,10000000.0,Duplex,Terraced Duplex,Gaduwa Abuja,2026-06-01 11:33:41,PropertyPro
Maitama,4,65000000.0,Duplex,Terraced Duplex,Maitama Abuja,2026-06-01 11:33:41,PropertyPro
Katampe,4,25000000.0,Duplex,Terraced Duplex,Katampe Abuja,2026-06-01 11:33:41,PropertyPro
Wuye,4,15000000.0,Duplex,Terraced Duplex,Wuye Abuja,2026-06-01 11:33:41,PropertyPro
Guzape,4,17000000.0,Duplex,Terraced Duplex,Guzape Abuja,2026-06-01 11:33:41,PropertyPro
Jahi,4,15000000.0,Duplex,Terraced Duplex,Jahi Abuja,2026-06-01 11:33:41,PropertyPro
Wuye,4,10000000.0,Duplex,Terraced Duplex,Wuye Abuja,2026-06-01 11:33:41,PropertyPro
Wuye,4,25000000.0,Apartment,Apartment,Wuye Abuja,2026-06-01 11:33:41,PropertyPro
Maitama,4,25000000.0,Duplex,Terraced Duplex,Maitama Abuja,2026-06-01 11:33:41,PropertyPro
Kado,4,10000000.0,Duplex,Terraced Duplex,Kado Abuja,2026-06-01 11:33:41,PropertyPro
Mabushi,4,15000000.0,Duplex,Terraced Duplex,Mabushi Abuja,2026-06-01 11:33:41,PropertyPro
Katampe,4,25000000.0,Duplex,Terraced Duplex,Katampe Extension Katampe Abuja,2026-06-01 11:33:41,PropertyPro
Guzape,4,15000000.0,Duplex,Terraced Duplex,Guzape Abuja,2026-06-01 11:33:41,PropertyPro
Gwarinpa,4,12000000.0,Duplex,Terraced Duplex,Gwarinpa Abuja,2026-06-01 11:33:41,PropertyPro
Maitama,3,61669350.0,Apartment,Apartment,Maitama By Fruit Market Maitama Abuja,2026-06-01 11:33:47,PropertyPro
Katampe,4,18000000.0,Duplex,Terraced Duplex,Katampe Extension Katampe Abuja,2026-06-01 11:33:47,PropertyPro
Life Camp,4,13000000.0,Duplex,Terraced Duplex,Life Camp Abuja,2026-06-01 11:33:47,PropertyPro
Katampe,4,20000000.0,Duplex,Detached Duplex,Katampe Abuja,2026-06-01 11:33:47,PropertyPro
Katampe,4,18000000.0,Duplex,Detached Duplex,Katampe Extension Katampe Abuja,2026-06-01 11:33:47,PropertyPro
Wuye,4,25000000.0,Duplex,Semi-Detached Duplex,Wuye Abuja,2026-06-01 11:33:47,PropertyPro
Asokoro,4,15000000.0,Duplex,Terraced Duplex,Asokoro Abuja,2026-06-01 11:33:47,PropertyPro
Kaura,4,12000000.0,Duplex,Terraced Duplex,"Games Village, Kaura (games Village) Abuja",2026-06-01 11:33:47,PropertyPro
Durumi,4,10000000.0,Duplex,Semi-Detached Duplex,Durumi Durumi Abuja,2026-06-01 11:33:47,PropertyPro
Mabushi,4,15000000.0,Duplex,Terraced Duplex,Mabushi Abuja,2026-06-01 11:33:47,PropertyPro
Katampe,4,15000000.0,Duplex,Terraced Duplex,Katampe Katampe Abuja,2026-06-01 11:33:47,PropertyPro
Jahi,3,8000000.0,Apartment,Apartment,Jahi Gilmore Jahi Abuja,2026-06-01 11:33:47,PropertyPro
Life Camp,4,25000000.0,Duplex,Detached Duplex,Life Camp Abuja,2026-06-01 11:33:47,PropertyPro
Maitama,4,25000000.0,Duplex,Terraced Duplex,Maitama Maitama Abuja,2026-06-01 11:33:47,PropertyPro
Garki,4,15000000.0,Duplex,Terraced Duplex,Garki Garki 2 Abuja,2026-06-01 11:33:47,PropertyPro
Katampe,4,16500000.0,Duplex,Terraced Duplex,Katampe Katampe Abuja,2026-06-01 11:33:47,PropertyPro
Life Camp,4,15000000000.0,Duplex,Terraced Duplex,Life Camp Life Camp Abuja,2026-06-01 11:33:47,PropertyPro
Maitama,4,75000000.0,Duplex,Detached Duplex,Maitama Maitama Abuja,2026-06-01 11:33:47,PropertyPro
Jahi,4,15000000.0,Duplex,Terraced Duplex,Jahi Abuja,2026-06-01 11:33:47,PropertyPro
Wuye,2,30000000.0,Apartment,Apartment,Wuye Abuja,2026-06-01 11:33:47,PropertyPro
Guzape,4,30000000.0,Duplex,Detached Duplex,Guzape Abuja,2026-06-01 11:33:47,PropertyPro
Maitama,3,61669350.0,Apartment,Apartment,Maitama By Fruit Market Maitama Abuja,2026-06-01 11:33:58,PropertyPro
Gwarinpa,4,11000000.0,Duplex,Terraced Duplex,Gwarimpa Main Gwarinpa Abuja,2026-06-01 11:33:58,PropertyPro
Jahi,3,9000000.0,Apartment,Apartment,Jahi Gilmore Jahi Abuja,2026-06-01 11:33:58,PropertyPro
Idu,1,3500000.0,Apartment,Apartment,Idu By Nizamiya Hospt Idu Abuja,2026-06-01 11:33:58,PropertyPro
Mabushi,4,13500000.0,Duplex,Terraced Duplex,Mabushi Abuja,2026-06-01 11:33:58,PropertyPro
Mabushi,4,15000000.0,Duplex,Terraced Duplex,Mabushi Abuja,2026-06-01 11:33:58,PropertyPro
Mabushi,4,12000000.0,Duplex,Terraced Duplex,Mabushi Abuja,2026-06-01 11:33:58,PropertyPro
Jahi,4,13000000.0,Duplex,Terraced Duplex,Jahi By Gilmore Jahi Abuja,2026-06-01 11:33:58,PropertyPro
Life Camp,3,5000000.0,Apartment,Apartment,Tarred Road Life Camp Life Camp Abuja,2026-06-01 11:33:58,PropertyPro
Galadimawa,2,5500000.0,Apartment,Apartment,Galadimawa Galadimawa Abuja,2026-06-01 11:33:58,PropertyPro
Idu,6,22000000.0,Duplex,Detached Duplex,Adjacent Nizamiye Hospital Idu Abuja,2026-06-01 11:33:58,PropertyPro
Life Camp,1,2500000.0,Apartment,Apartment,Lifecamp Life Camp Abuja,2026-06-01 11:33:58,PropertyPro
Lokogoma,4,7000000.0,Duplex,Detached Duplex,"Lokogoma Dakwo, Lokogoma, Abuja Lokogoma Abuja",2026-06-01 11:33:58,PropertyPro
Katampe,3,7500000.0,Apartment,Apartment,Katampe Extension Katampe Abuja,2026-06-01 11:33:58,PropertyPro
Wuye,4,7500000.0,Apartment,Apartment,Wuye Abuja Wuye Abuja,2026-06-01 11:33:58,PropertyPro
Wuye,1,2500000.0,Apartment,Self Contain,Wuye Abuja,2026-06-01 11:33:58,PropertyPro
Life Camp,6,12500000.0,Duplex,Detached Duplex,"Life Camp By Stella Maris School, Life Camp Abuja Life Camp Abuja",2026-06-01 11:33:58,PropertyPro
Guzape,4,30000000.0,Duplex,Detached Duplex,Guzape Abuja,2026-06-01 11:34:05,PropertyPro
Wuse,10,50000000.0,Duplex,Detached Duplex,"Wuse Zone,wuse, Abuja Wuse 1 Abuja",2026-06-01 11:34:05,PropertyPro
Wuye,4,12000000.0,Duplex,Semi-Detached Duplex,Close To Wuye Utako Abuja,2026-06-01 11:34:05,PropertyPro
Gwarinpa,6,30000000.0,Duplex,Detached Duplex,"6th Avenue, Gwarinpa Abuja",2026-06-01 11:34:05,PropertyPro
Lugbe,2,1100000.0,Apartment,Apartment,"Federal Housing, Lugbe, Abuja Lugbe Abuja",2026-06-01 11:34:05,PropertyPro
Life Camp,1,2500000.0,Apartment,Apartment,"Efab Estate, Life Camp, Abuja Life Camp Abuja",2026-06-01 11:34:05,PropertyPro
Jahi,2,5000000.0,Apartment,Apartment,"Jahi, Abuja Jahi Abuja",2026-06-01 11:34:05,PropertyPro
Jahi,2,2400000.0,Apartment,Apartment,"Jahi By Royal Court, Jahi, Abuja Jahi Abuja",2026-06-01 11:34:05,PropertyPro
Guzape,3,6500000.0,Apartment,Apartment,"Guzape Main, Guzape, Abuja Guzape Abuja",2026-06-01 11:34:05,PropertyPro
Life Camp,3,5500000.0,Apartment,Apartment,Life Camp By Berger Clinic Life Camp Abuja,2026-06-01 11:34:05,PropertyPro
Wuye,2,4000000.0,Apartment,Apartment,"Wuye, Abuja Wuye Abuja",2026-06-01 11:34:05,PropertyPro
Katampe,3,7000000.0,Apartment,Apartment,"Katampe Main, Katampe Abuja",2026-06-01 11:34:05,PropertyPro
Durumi,2,3000000.0,Apartment,Apartment,"Durumi By Area1, Durumi Abuja Durumi Abuja",2026-06-01 11:34:05,PropertyPro
Lokogoma,3,3500000.0,Apartment,Apartment,Lokogoma Abuja Lokogoma Abuja,2026-06-01 11:34:05,PropertyPro
Maitama,3,61669350.0,Apartment,Apartment,Maitama By Fruit Market Maitama Abuja,2026-06-01 11:34:13,PropertyPro
Wuye,3,8000000.0,Apartment,Apartment,"Wuye, Abuja Wuye Abuja",2026-06-01 11:34:13,PropertyPro
Apo,2,4000000.0,Apartment,Apartment,"Zone E, Apo Resettlement, Apo, Abuja Apo Abuja",2026-06-01 11:34:13,PropertyPro
Jahi,3,6500000.0,Apartment,Apartment,Jahi Abuja Jahi Abuja,2026-06-01 11:34:13,PropertyPro
Jahi,3,8000000.0,Apartment,Apartment,"Jahi Main, Jahi, Abuja Jahi Abuja",2026-06-01 11:34:13,PropertyPro
Mabushi,3,6000000.0,Apartment,Apartment,"Mabushi Close To Wuse2 By Banex, Mabushi, Abuja Mabushi Abuja",2026-06-01 11:34:13,PropertyPro
Maitama,3,61669350.0,Apartment,Apartment,Maitama By Fruit Market Maitama Abuja,2026-06-01 11:34:13,PropertyPro
Durumi,2,5000000.0,Apartment,Apartment,"Durumi By Area1, Durumi Abuja Durumi Abuja",2026-06-01 11:34:13,PropertyPro
Jabi,3,15000000.0,Apartment,Apartment,"Jabi Main, Jabi, Abuja Jabi Abuja",2026-06-01 11:34:13,PropertyPro
Life Camp,4,8000000.0,Duplex,Detached Duplex,"Cannan Estate, Life Camp, Abuja Life Camp Abuja",2026-06-01 11:34:13,PropertyPro
Galadimawa,3,4500000.0,Bungalow,Detached Bungalow,"By Sunnyvale, Galadimawa Abuja",2026-06-01 11:34:13,PropertyPro
Jabi,3,8000000.0,Apartment,Apartment,"Jabi, Abuja Jabi Abuja",2026-06-01 11:34:13,PropertyPro
Life Camp,1,3600000.0,Apartment,Apartment,"Life Camp, Abuja Life Camp Abuja",2026-06-01 11:34:13,PropertyPro
Guzape,4,30000000.0,Duplex,Detached Duplex,Guzape Abuja,2026-06-01 11:34:21,PropertyPro
Wuye,2,10000000.0,Apartment,Apartment,Wuye Abuja,2026-06-01 11:34:21,PropertyPro
Asokoro,1,40000000.0,Duplex,Detached Duplex,"Asokoro, Abuja Asokoro Abuja",2026-06-01 11:34:21,PropertyPro
Katampe,5,25000000.0,Duplex,Detached Duplex,"Katampe Close To Maitama, Katampe, Abuja Katampe Abuja",2026-06-01 11:34:21,PropertyPro
Gwarinpa,2,4000000.0,Apartment,Apartment,Gwarinpa Abuja,2026-06-01 11:34:21,PropertyPro
Gaduwa,4,10500000.0,Duplex,Detached Duplex,"Gaduwa, Abuja Gaduwa Abuja",2026-06-01 11:34:21,PropertyPro
Durumi,2,4500000.0,Apartment,Apartment,"Durumi By Area1, Durumi Abuja Durumi Abuja",2026-06-01 11:34:21,PropertyPro
Lokogoma,1,2800000.0,Apartment,Apartment,"Peace Court Estate, Lokogoma, Abuja Lokogoma Abuja",2026-06-01 11:34:21,PropertyPro
Garki,1,2500000.0,Apartment,Self Contain,"Area1, Garki, Abuja Garki 1 Abuja",2026-06-01 11:34:21,PropertyPro
Jahi,3,7000000.0,Apartment,Apartment,Main Jahi Abuja,2026-06-01 11:34:21,PropertyPro
Garki,2,5000000.0,Apartment,Apartment,"Garki Area11, Garki, Abuja Garki 1 Abuja",2026-06-01 11:34:21,PropertyPro
Durumi,1,1500000.0,Apartment,Self Contain,"Durumi By Area1, Durumi Abuja Durumi Abuja",2026-06-01 11:34:21,PropertyPro
Katampe,3,7000000.0,Apartment,Apartment,Main Katampe Abuja,2026-06-01 11:34:21,PropertyPro
Lokogoma,1,1000000.0,Apartment,Self Contain,"Lokogoma By Wumba Road, Lokogoma, Abuja Lokogoma Abuja",2026-06-01 11:34:21,PropertyPro
Jahi,2,7000000.0,Apartment,Apartment,"Gilmore, Jahi Abuja",2026-06-01 11:34:21,PropertyPro
Guzape,4,30000000.0,Duplex,Detached Duplex,Guzape Abuja,2026-06-01 11:34:30,PropertyPro
Lokogoma,1,1300000.0,Apartment,Self Contain,Lokogoma Abuja Lokogoma Abuja,2026-06-01 11:34:30,PropertyPro
Asokoro,2,15000000.0,Apartment,Apartment,Asokoro Abuja Asokoro Abuja,2026-06-01 11:34:30,PropertyPro
Jahi,2,10000000.0,Apartment,Apartment,"Jahi Gilmore, Jahi Abuja",2026-06-01 11:34:30,PropertyPro
Lokogoma,2,2700000.0,Apartment,Apartment,Lokogoma Abuja,2026-06-01 11:34:30,PropertyPro
